cvegeo,nom_mun,nom_ent,poblacion_pob_001
"20126",San Cristóbal Amatlán,Oaxaca,"5148.000000000000000"
"20127",San Cristóbal Amoltepec,Oaxaca,"1004.000000000000000"
"20128",San Cristóbal Lachirioag,Oaxaca,"1206.000000000000000"
"20129",San Cristóbal Suchixtlahuaca,Oaxaca,"360.000000000000000"
"20132",San Dionisio Ocotlán,Oaxaca,"1077.000000000000000"
"20135",San Felipe Tejalápam,Oaxaca,"7862.000000000000000"
"20136",San Felipe Usila,Oaxaca,"11604.000000000000000"
"20137",San Francisco Cahuacuá,Oaxaca,"3379.000000000000000"
"20139",San Francisco Chapulapa,Oaxaca,"2045.000000000000000"
"20142",San Francisco Huehuetlán,Oaxaca,"991.000000000000000"
"20140",San Francisco Chindúa,Oaxaca,"791.000000000000000"
"20219",San Juan Teitipac,Oaxaca,"2619.000000000000000"
"20145",San Francisco Lachigoló,Oaxaca,"3854.000000000000000"
"20162",San Jerónimo Taviche,Oaxaca,"1934.000000000000000"
"20146",San Francisco Logueche,Oaxaca,"2787.000000000000000"
"20148",San Francisco Ozolotepec,Oaxaca,"1940.000000000000000"
"20151",San Francisco Teopan,Oaxaca,"323.000000000000000"
"20157",San Jacinto Amilpas,Oaxaca,"15720.000000000000000"
"20160",San Jerónimo Silacayoapilla,Oaxaca,"1391.000000000000000"
"20158",San Jacinto Tlacotepec,Oaxaca,"2258.000000000000000"
"20165",San José Ayuquila,Oaxaca,"1512.000000000000000"
"20167",San José del Peñasco,Oaxaca,"2035.000000000000000"
"20171",San José Tenango,Oaxaca,"18316.000000000000000"
"20173",San Juan Atepec,Oaxaca,"1462.000000000000000"
"20174",Ánimas Trujano,Oaxaca,"3917.000000000000000"
"20187",San Juan Coatzóspam,Oaxaca,"1808.000000000000000"
"20176",San Juan Bautista Coixtlahuaca,Oaxaca,"2687.000000000000000"
"20188",San Juan Colorado,Oaxaca,"10030.000000000000000"
"20178",San Juan Bautista Guelache,Oaxaca,"6874.000000000000000"
"20179",San Juan Bautista Jayacatlán,Oaxaca,"1456.000000000000000"
"20180",San Juan Bautista Lo de Soto,Oaxaca,"2593.000000000000000"
"20191",San Juan Chicomezúchil,Oaxaca,"330.000000000000000"
"20181",San Juan Bautista Suchitepec,Oaxaca,"440.000000000000000"
"20223",San Juan Yatzona,Oaxaca,"474.000000000000000"
"20182",San Juan Bautista Tlacoatzintepec,Oaxaca,"2178.000000000000000"
"20192",San Juan Chilateca,Oaxaca,"1494.000000000000000"
"20183",San Juan Bautista Tlachichilco,Oaxaca,"1383.000000000000000"
"20189",San Juan Comaltepec,Oaxaca,"2870.000000000000000"
"20194",San Juan del Río,Oaxaca,"1237.000000000000000"
"20195",San Juan Diuxi,Oaxaca,"1071.000000000000000"
"20206",San Juan de los Cués,Oaxaca,"2444.000000000000000"
"20210",San Juan Ñumí,Oaxaca,"5747.000000000000000"
"20200",San Juan Juquila Mixes,Oaxaca,"3726.000000000000000"
"20201",San Juan Juquila Vijanos,Oaxaca,"1953.000000000000000"
"20203",San Juan Lachigalla,Oaxaca,"3277.000000000000000"
"20208",San Juan Mixtepec,Oaxaca,"6680.000000000000000"
"20209",San Juan Mixtepec,Oaxaca,"660.000000000000000"
"20216",San Juan Tabaá,Oaxaca,"1280.000000000000000"
"20221",San Juan Teposcolula,Oaxaca,"1228.000000000000000"
"20222",San Juan Yaeé,Oaxaca,"1481.000000000000000"
"20224",San Juan Yucuita,Oaxaca,"567.000000000000000"
"20238",San Martín de los Cansecos,Oaxaca,"851.000000000000000"
"20480",Santiago Nundiche,Oaxaca,"877.000000000000000"
"20225",San Lorenzo,Oaxaca,"6101.000000000000000"
"20248",San Mateo del Mar,Oaxaca,"14835.000000000000000"
"20226",San Lorenzo Albarradas,Oaxaca,"2723.000000000000000"
"20228",San Lorenzo Cuaunecuiltitla,Oaxaca,"807.000000000000000"
"20231",San Lucas Camotlán,Oaxaca,"2961.000000000000000"
"20232",San Lucas Ojitlán,Oaxaca,"20085.000000000000000"
"20234",San Lucas Zoquiápam,Oaxaca,"7250.000000000000000"
"20239",San Martín Huamelúlpam,Oaxaca,"1010.000000000000000"
"20249",San Mateo Yoloxochitlán,Oaxaca,"3614.000000000000000"
"20240",San Martín Itunyoso,Oaxaca,"2298.000000000000000"
"20241",San Martín Lachilá,Oaxaca,"1087.000000000000000"
"20242",San Martín Peras,Oaxaca,"12246.000000000000000"
"20243",San Martín Tilcajete,Oaxaca,"1821.000000000000000"
"20261",San Miguel Amatitlán,Oaxaca,"7549.000000000000000"
"20262",San Miguel Amatlán,Oaxaca,"993.000000000000000"
"20244",San Martín Toxpalan,Oaxaca,"3787.000000000000000"
"20263",San Miguel Coatlán,Oaxaca,"3178.000000000000000"
"20264",San Miguel Chicahua,Oaxaca,"2097.000000000000000"
"20245",San Martín Zacatepec,Oaxaca,"1265.000000000000000"
"20246",San Mateo Cajonos,Oaxaca,"616.000000000000000"
"20267",San Miguel del Río,Oaxaca,"244.000000000000000"
"20493",Santiago Tillo,Oaxaca,"523.000000000000000"
"20247",Capulálpam de Méndez,Oaxaca,"1549.000000000000000"
"20250",San Mateo Etlatongo,Oaxaca,"1107.000000000000000"
"20251",San Mateo Nejápam,Oaxaca,"1144.000000000000000"
"20276",San Miguel Santa Flor,Oaxaca,"702.000000000000000"
"20252",San Mateo Peñasco,Oaxaca,"2062.000000000000000"
"20254",San Mateo Río Hondo,Oaxaca,"3133.000000000000000"
"20281",San Miguel Tecomatlán,Oaxaca,"266.000000000000000"
"20255",San Mateo Sindihui,Oaxaca,"2019.000000000000000"
"20258",San Miguel Achiutla,Oaxaca,"712.000000000000000"
"20257",San Melchor Betaza,Oaxaca,"986.000000000000000"
"20259",San Miguel Ahuehuetitlán,Oaxaca,"2360.000000000000000"
"20260",San Miguel Aloápam,Oaxaca,"2172.000000000000000"
"20269",San Miguel el Grande,Oaxaca,"4109.000000000000000"
"20268",San Miguel Ejutla,Oaxaca,"1014.000000000000000"
"20497",Santiago Yaitepec,Oaxaca,"4352.000000000000000"
"20270",San Miguel Huautla,Oaxaca,"1094.000000000000000"
"20284",San Miguel Tilquiápam,Oaxaca,"3149.000000000000000"
"20274",San Miguel Piedras,Oaxaca,"1271.000000000000000"
"20280",Villa Talea de Castro,Oaxaca,"2279.000000000000000"
"20282",San Miguel Tenango,Oaxaca,"729.000000000000000"
"20283",San Miguel Tequixtepec,Oaxaca,"997.000000000000000"
"20286",San Miguel Tlacotepec,Oaxaca,"3164.000000000000000"
"20287",San Miguel Tulancingo,Oaxaca,"296.000000000000000"
"20303",San Pedro Cajonos,Oaxaca,"1089.000000000000000"
"20285",San Miguel Tlacamama,Oaxaca,"3662.000000000000000"
"20288",San Miguel Yotao,Oaxaca,"593.000000000000000"
"20289",San Nicolás,Oaxaca,"1135.000000000000000"
"20290",San Nicolás Hidalgo,Oaxaca,"975.000000000000000"
"20292",San Pablo Cuatro Venados,Oaxaca,"1411.000000000000000"
"20502",Santiago Zacatepec,Oaxaca,"5187.000000000000000"
"20294",San Pablo Huitzo,Oaxaca,"7024.000000000000000"
"20295",San Pablo Huixtepec,Oaxaca,"9313.000000000000000"
"20299",San Pablo Yaganiza,Oaxaca,"1063.000000000000000"
"20296",San Pablo Macuiltianguis,Oaxaca,"890.000000000000000"
"20297",San Pablo Tijaltepec,Oaxaca,"2504.000000000000000"
"20311",San Pedro Jaltepetongo,Oaxaca,"545.000000000000000"
"20300",San Pedro Amuzgos,Oaxaca,"6664.000000000000000"
"20408",Santa María del Rosario,Oaxaca,"482.000000000000000"
"20301",San Pedro Apóstol,Oaxaca,"1505.000000000000000"
"20302",San Pedro Atoyac,Oaxaca,"4539.000000000000000"
"20304",San Pedro Coxcaltepec Cántaros,Oaxaca,"735.000000000000000"
"20503",Santiago Zoochila,Oaxaca,"402.000000000000000"
"20381",Santa Cruz Tacache de Mina,Oaxaca,"2675.000000000000000"
"20305",San Pedro Comitancillo,Oaxaca,"4234.000000000000000"
"20323",San Pedro Ocotepec,Oaxaca,"2098.000000000000000"
"20307",San Pedro Huamelula,Oaxaca,"10014.000000000000000"
"20308",San Pedro Huilotepec,Oaxaca,"3146.000000000000000"
"20331",San Pedro Tidaá,Oaxaca,"873.000000000000000"
"20312",San Pedro Jicayán,Oaxaca,"12387.000000000000000"
"20313",San Pedro Jocotipac,Oaxaca,"779.000000000000000"
"20314",San Pedro Juchatengo,Oaxaca,"1561.000000000000000"
"20332",San Pedro Topiltepec,Oaxaca,"343.000000000000000"
"20315",San Pedro Mártir,Oaxaca,"1694.000000000000000"
"20316",San Pedro Mártir Quiechapa,Oaxaca,"693.000000000000000"
"20317",San Pedro Mártir Yucuxaco,Oaxaca,"1239.000000000000000"
"20333",San Pedro Totolápam,Oaxaca,"2626.000000000000000"
"20319",San Pedro Mixtepec,Oaxaca,"1074.000000000000000"
"20320",San Pedro Molinos,Oaxaca,"668.000000000000000"
"20321",San Pedro Nopala,Oaxaca,"720.000000000000000"
"20322",San Pedro Ocopetatillo,Oaxaca,"790.000000000000000"
"20360",Santa Ana Zegache,Oaxaca,"3773.000000000000000"
"20325",San Pedro Quiatoni,Oaxaca,"10810.000000000000000"
"20362",Santa Catarina Cuixtla,Oaxaca,"1427.000000000000000"
"20326",San Pedro Sochiápam,Oaxaca,"5134.000000000000000"
"20328",San Pedro Taviche,Oaxaca,"1208.000000000000000"
"20330",San Pedro Teutila,Oaxaca,"4232.000000000000000"
"20335",San Pedro Yaneri,Oaxaca,"910.000000000000000"
"20336",San Pedro Yólox,Oaxaca,"1698.000000000000000"
"20339",San Pedro y San Pablo Teposcolula,Oaxaca,"4016.000000000000000"
"20341",San Pedro Yucunama,Oaxaca,"236.000000000000000"
"20342",San Raymundo Jalpan,Oaxaca,"3336.000000000000000"
"20343",San Sebastián Abasolo,Oaxaca,"1933.000000000000000"
"20346",San Sebastián Nicananduta,Oaxaca,"1441.000000000000000"
"20345",San Sebastián Ixcapa,Oaxaca,"4072.000000000000000"
"20356",Santa Ana del Valle,Oaxaca,"2067.000000000000000"
"20357",Santa Ana Tavela,Oaxaca,"762.000000000000000"
"20347",San Sebastián Río Hondo,Oaxaca,"3587.000000000000000"
"20348",San Sebastián Tecomaxtlahuaca,Oaxaca,"8352.000000000000000"
"20349",San Sebastián Teitipac,Oaxaca,"1967.000000000000000"
"20374",Santa Cruz Acatepec,Oaxaca,"1548.000000000000000"
"20350",San Sebastián Tutla,Oaxaca,"18195.000000000000000"
"20352",San Simón Zahuatlán,Oaxaca,"3526.000000000000000"
"20353",Santa Ana,Oaxaca,"2153.000000000000000"
"20354",Santa Ana Ateixtlahuaca,Oaxaca,"516.000000000000000"
"20355",Santa Ana Cuauhtémoc,Oaxaca,"727.000000000000000"
"20358",Santa Ana Tlapacoyan,Oaxaca,"1950.000000000000000"
"20361",Santa Catalina Quierí,Oaxaca,"871.000000000000000"
"20363",Santa Catarina Ixtepeji,Oaxaca,"2572.000000000000000"
"20366",Santa Catarina Loxicha,Oaxaca,"3905.000000000000000"
"20367",Santa Catarina Mechoacán,Oaxaca,"4460.000000000000000"
"20368",Santa Catarina Minas,Oaxaca,"1930.000000000000000"
"20369",Santa Catarina Quiané,Oaxaca,"1931.000000000000000"
"20373",Santa Catarina Zapoquila,Oaxaca,"366.000000000000000"
"20370",Santa Catarina Tayata,Oaxaca,"663.000000000000000"
"20379",Santa Cruz Nundaco,Oaxaca,"2921.000000000000000"
"20372",Santa Catarina Yosonotú,Oaxaca,"1556.000000000000000"
"20375",Santa Cruz Amilpas,Oaxaca,"12814.000000000000000"
"20376",Santa Cruz de Bravo,Oaxaca,"356.000000000000000"
"20382",Santa Cruz Tacahua,Oaxaca,"1116.000000000000000"
"20383",Santa Cruz Tayata,Oaxaca,"583.000000000000000"
"20418",Santa María Jalapa del Marqués,Oaxaca,"13148.000000000000000"
"20387",Santa Gertrudis,Oaxaca,"2914.000000000000000"
"20384",Santa Cruz Xitla,Oaxaca,"4754.000000000000000"
"23001",Cozumel,Quintana Roo,"86415.000000000000000"
"20388",Santa Inés del Monte,Oaxaca,"2372.000000000000000"
"20423",Santa María Nduayaco,Oaxaca,"466.000000000000000"
"24039",Tampamolón Corona,San Luis Potosí,"15598.000000000000000"
"20390",Santa Lucía del Camino,Oaxaca,"49459.000000000000000"
"26042",Navojoa,Sonora,"163650.000000000000000"
"20391",Santa Lucía Miahuatlán,Oaxaca,"3361.000000000000000"
"20430",Santa María Tataltepec,Oaxaca,"360.000000000000000"
"20392",Santa Lucía Monteverde,Oaxaca,"6398.000000000000000"
"20393",Santa Lucía Ocotlán,Oaxaca,"3855.000000000000000"
"20395",Santa María Apazco,Oaxaca,"1720.000000000000000"
"20396",Santa María la Asunción,Oaxaca,"3237.000000000000000"
"20400",Santa María Camotlán,Oaxaca,"1568.000000000000000"
"20402",Santa María Cortijo,Oaxaca,"1075.000000000000000"
"20432",Santa María Temaxcalapa,Oaxaca,"901.000000000000000"
"20403",Santa María Coyotepec,Oaxaca,"2971.000000000000000"
"20436",Santa María Texcatitlán,Oaxaca,"981.000000000000000"
"20405",Villa de Chilapa de Díaz,Oaxaca,"2110.000000000000000"
"20409",Santa María del Tule,Oaxaca,"8918.000000000000000"
"20411",Santa María Guelacé,Oaxaca,"813.000000000000000"
"20412",Santa María Guienagati,Oaxaca,"3168.000000000000000"
"20413",Santa María Huatulco,Oaxaca,"45680.000000000000000"
"20414",Santa María Huazolotitlán,Oaxaca,"11400.000000000000000"
"20415",Santa María Ipalapa,Oaxaca,"4990.000000000000000"
"20416",Santa María Ixcatlán,Oaxaca,"488.000000000000000"
"20420",Santa María Lachixío,Oaxaca,"1844.000000000000000"
"20421",Santa María Mixtequilla,Oaxaca,"4555.000000000000000"
"20425",Santa María Pápalo,Oaxaca,"2086.000000000000000"
"20569",Santa Inés de Zaragoza,Oaxaca,"1616.000000000000000"
"20429",Santa María Sola,Oaxaca,"1471.000000000000000"
"21070",Huatlatlauca,Puebla,"6317.000000000000000"
"21071",Huauchinango,Puebla,"103509.000000000000000"
"20431",Santa María Tecomavaca,Oaxaca,"1692.000000000000000"
"21210",Zapotitlán de Méndez,Puebla,"5469.000000000000000"
"21211",Zaragoza,Puebla,"16173.000000000000000"
"21212",Zautla,Puebla,"19050.000000000000000"
"20433",Santa María Temaxcaltepec,Oaxaca,"2571.000000000000000"
"20442",Santa María Yalina,Oaxaca,"267.000000000000000"
"21055",Chila,Puebla,"4515.000000000000000"
"21056",Chila de la Sal,Puebla,"1362.000000000000000"
"21057",Honey,Puebla,"7857.000000000000000"
"20434",Santa María Teopoxco,Oaxaca,"4214.000000000000000"
"20438",Santa María Tlalixtac,Oaxaca,"1635.000000000000000"
"20440",Santa María Totolapilla,Oaxaca,"839.000000000000000"
"20451",Santiago Apoala,Oaxaca,"875.000000000000000"
"22015",San Joaquín,Querétaro,"9480.000000000000000"
"22016",San Juan del Río,Querétaro,"268408.000000000000000"
"22017",Tequisquiapan,Querétaro,"70742.000000000000000"
"22018",Tolimán,Querétaro,"28274.000000000000000"
"20443",Santa María Yavesía,Oaxaca,"472.000000000000000"
"20456",Santiago Cacaloxtepec,Oaxaca,"1441.000000000000000"
"24036",Tamasopo,San Luis Potosí,"30087.000000000000000"
"24037",Tamazunchale,San Luis Potosí,"92291.000000000000000"
"24038",Tampacán,San Luis Potosí,"15382.000000000000000"
"20444",Santa María Yolotepec,Oaxaca,"411.000000000000000"
"20445",Santa María Yosoyúa,Oaxaca,"1514.000000000000000"
"20446",Santa María Yucuhiti,Oaxaca,"6048.000000000000000"
"20447",Santa María Zacatepec,Oaxaca,"16340.000000000000000"
"20448",Santa María Zaniza,Oaxaca,"2234.000000000000000"
"20449",Santa María Zoquitlán,Oaxaca,"2939.000000000000000"
"20452",Santiago Apóstol,Oaxaca,"3995.000000000000000"
"20462",Santiago Huajolotitlán,Oaxaca,"4083.000000000000000"
"20453",Santiago Astata,Oaxaca,"3708.000000000000000"
"20510",Santo Domingo Ixcatlán,Oaxaca,"652.000000000000000"
"20454",Santiago Atitlán,Oaxaca,"2920.000000000000000"
"20455",Santiago Ayuquililla,Oaxaca,"2583.000000000000000"
"20458",Santiago Comaltepec,Oaxaca,"967.000000000000000"
"20461",Santiago del Río,Oaxaca,"518.000000000000000"
"20463",Santiago Huauclilla,Oaxaca,"529.000000000000000"
"20464",Santiago Ihuitlán Plumas,Oaxaca,"351.000000000000000"
"20514",Santo Domingo Roayaga,Oaxaca,"1020.000000000000000"
"20465",Santiago Ixcuintepec,Oaxaca,"1598.000000000000000"
"20468",Santiago Jocotepec,Oaxaca,"14135.000000000000000"
"20469",Santiago Juxtlahuaca,Oaxaca,"36275.000000000000000"
"20470",Santiago Lachiguiri,Oaxaca,"4886.000000000000000"
"20471",Santiago Lalopa,Oaxaca,"498.000000000000000"
"20472",Santiago Laollaga,Oaxaca,"3326.000000000000000"
"20473",Santiago Laxopa,Oaxaca,"1292.000000000000000"
"20474",Santiago Llano Grande,Oaxaca,"3284.000000000000000"
"20518",Santo Domingo Tlatayápam,Oaxaca,"132.000000000000000"
"20475",Santiago Matatlán,Oaxaca,"9681.000000000000000"
"20478",Santiago Nacaltepec,Oaxaca,"1785.000000000000000"
"20476",Santiago Miltepec,Oaxaca,"393.000000000000000"
"20483",Santiago Suchilquitongo,Oaxaca,"10397.000000000000000"
"20486",Villa Tejúpam de la Unión,Oaxaca,"2403.000000000000000"
"20487",Santiago Tenango,Oaxaca,"1995.000000000000000"
"20488",Santiago Tepetlapa,Oaxaca,"114.000000000000000"
"20521",Santo Domingo Tonaltepec,Oaxaca,"235.000000000000000"
"20489",Santiago Tetepec,Oaxaca,"4994.000000000000000"
"20490",Santiago Texcalcingo,Oaxaca,"3098.000000000000000"
"20494",Santiago Tlazoyaltepec,Oaxaca,"4662.000000000000000"
"20496",Santiago Xiacuí,Oaxaca,"1736.000000000000000"
"20499",Santiago Yolomécatl,Oaxaca,"2090.000000000000000"
"20504",Nuevo Zoquiápam,Oaxaca,"1654.000000000000000"
"20501",Santiago Yucuyachi,Oaxaca,"936.000000000000000"
"20505",Santo Domingo Ingenio,Oaxaca,"7965.000000000000000"
"20506",Santo Domingo Albarradas,Oaxaca,"755.000000000000000"
"20507",Santo Domingo Armenta,Oaxaca,"3469.000000000000000"
"20512",Santo Domingo Ozolotepec,Oaxaca,"870.000000000000000"
"20519",Santo Domingo Tomaltepec,Oaxaca,"2988.000000000000000"
"20523",Santo Domingo Yanhuitlán,Oaxaca,"1503.000000000000000"
"20524",Santo Domingo Yodohino,Oaxaca,"314.000000000000000"
"20520",Santo Domingo Tonalá,Oaxaca,"6921.000000000000000"
"20522",Santo Domingo Xagacía,Oaxaca,"1030.000000000000000"
"20527",Santos Reyes Pápalo,Oaxaca,"2600.000000000000000"
"20528",Santos Reyes Tepejillo,Oaxaca,"980.000000000000000"
"20529",Santos Reyes Yucuná,Oaxaca,"1380.000000000000000"
"20535",San Vicente Lachixío,Oaxaca,"2961.000000000000000"
"20530",Santo Tomás Jalieza,Oaxaca,"3617.000000000000000"
"20531",Santo Tomás Mazaltepec,Oaxaca,"2632.000000000000000"
"20532",Santo Tomás Ocotepec,Oaxaca,"3705.000000000000000"
"20533",Santo Tomás Tamazulapan,Oaxaca,"2132.000000000000000"
"20536",San Vicente Nuñú,Oaxaca,"413.000000000000000"
"20538",Sitio de Xitlapehua,Oaxaca,"669.000000000000000"
"20541",Tanetze de Zaragoza,Oaxaca,"1622.000000000000000"
"20539",Soledad Etla,Oaxaca,"5591.000000000000000"
"20540",Villa de Tamazulápam del Progreso,Oaxaca,"7707.000000000000000"
"20542",Taniche,Oaxaca,"825.000000000000000"
"20544",Teococuilco de Marcos Pérez,Oaxaca,"1016.000000000000000"
"20552",Tlacotepec Plumas,Oaxaca,"438.000000000000000"
"20545",Teotitlán de Flores Magón,Oaxaca,"9876.000000000000000"
"20546",Teotitlán del Valle,Oaxaca,"5784.000000000000000"
"20547",Teotongo,Oaxaca,"931.000000000000000"
"20550",San Jerónimo Tlacochahuaya,Oaxaca,"5491.000000000000000"
"26038",Moctezuma,Sonora,"4967.000000000000000"
"20551",Tlacolula de Matamoros,Oaxaca,"22545.000000000000000"
"26039",Naco,Sonora,"6160.000000000000000"
"20553",Tlalixtac de Cabrera,Oaxaca,"10208.000000000000000"
"20558",Valerio Trujano,Oaxaca,"1371.000000000000000"
"20560",Villa Díaz Ordaz,Oaxaca,"6646.000000000000000"
"20554",Totontepec Villa de Morelos,Oaxaca,"5361.000000000000000"
"20555",Trinidad Zaachila,Oaxaca,"3032.000000000000000"
"20556",La Trinidad Vista Hermosa,Oaxaca,"260.000000000000000"
"20561",Yaxe,Oaxaca,"2789.000000000000000"
"20557",Unión Hidalgo,Oaxaca,"15347.000000000000000"
"20563",Yogana,Oaxaca,"1264.000000000000000"
"20568",Zapotitlán Palmas,Oaxaca,"1431.000000000000000"
"26041",Nacozari de García,Sonora,"13843.000000000000000"
"20564",Yutanduchi de Guerrero,Oaxaca,"1129.000000000000000"
"21009",Ahuehuetitla,Puebla,"1803.000000000000000"
"21010",Ajalpan,Puebla,"65854.000000000000000"
"21011",Albino Zertuche,Puebla,"1790.000000000000000"
"21012",Aljojuca,Puebla,"6521.000000000000000"
"21013",Altepexi,Puebla,"21100.000000000000000"
"21014",Amixtlán,Puebla,"4832.000000000000000"
"21015",Amozoc,Puebla,"117244.000000000000000"
"21016",Aquixtla,Puebla,"8768.000000000000000"
"21017",Atempan,Puebla,"28306.000000000000000"
"21018",Atexcal,Puebla,"3679.000000000000000"
"21019",Atlixco,Puebla,"134364.000000000000000"
"21020",Atoyatempan,Puebla,"7039.000000000000000"
"21200",Xochiapulco,Puebla,"3357.000000000000000"
"21201",Xochiltepec,Puebla,"3301.000000000000000"
"21202",Xochitlán de Vicente Suárez,Puebla,"12740.000000000000000"
"20567",Zapotitlán Lagunas,Oaxaca,"3142.000000000000000"
"21059",Chinantla,Puebla,"2221.000000000000000"
"21060",Domingo Arenas,Puebla,"7421.000000000000000"
"21061",Eloxochitlán,Puebla,"12520.000000000000000"
"21062",Epatlán,Puebla,"4879.000000000000000"
"21063",Esperanza,Puebla,"14974.000000000000000"
"21064",Francisco Z. Mena,Puebla,"16677.000000000000000"
"21065",General Felipe Ángeles,Puebla,"20511.000000000000000"
"21066",Guadalupe,Puebla,"5755.000000000000000"
"21067",Guadalupe Victoria,Puebla,"16923.000000000000000"
"21068",Hermenegildo Galeana,Puebla,"7611.000000000000000"
"21069",Huaquechula,Puebla,"24787.000000000000000"
"21021",Atzala,Puebla,"1326.000000000000000"
"22001",Amealco de Bonfil,Querétaro,"61259.000000000000000"
"21028",Camocuautla,Puebla,"2624.000000000000000"
"24024",Rioverde,San Luis Potosí,"94191.000000000000000"
"24025",Salinas,San Luis Potosí,"31794.000000000000000"
"21030",Coatepec,Puebla,"756.000000000000000"
"21032",Cohetzala,Puebla,"1379.000000000000000"
"21033",Cohuecan,Puebla,"4885.000000000000000"
"21203",Xochitlán Todos Santos,Puebla,"6336.000000000000000"
"21204",Yaonáhuac,Puebla,"7943.000000000000000"
"21205",Yehualtepec,Puebla,"25057.000000000000000"
"21034",Coronango,Puebla,"40949.000000000000000"
"21035",Coxcatlán,Puebla,"20459.000000000000000"
"21036",Coyomeapan,Puebla,"13942.000000000000000"
"21037",Coyotepec,Puebla,"2221.000000000000000"
"21206",Zacapala,Puebla,"4396.000000000000000"
"21207",Zacapoaxtla,Puebla,"55299.000000000000000"
"21208",Zacatlán,Puebla,"82457.000000000000000"
"21209",Zapotitlán,Puebla,"8495.000000000000000"
"21038",Cuapiaxtla de Madero,Puebla,"10101.000000000000000"
"21040",Cuautinchán,Puebla,"10179.000000000000000"
"21041",Cuautlancingo,Puebla,"112225.000000000000000"
"21042",Cuayuca de Andrade,Puebla,"3163.000000000000000"
"21043",Cuetzalan del Progreso,Puebla,"47983.000000000000000"
"21044",Cuyoaco,Puebla,"15704.000000000000000"
"21045",Chalchicomula de Sesma,Puebla,"46778.000000000000000"
"21046",Chapulco,Puebla,"7752.000000000000000"
"21047",Chiautla,Puebla,"20155.000000000000000"
"21048",Chiautzingo,Puebla,"20441.000000000000000"
"21049",Chiconcuautla,Puebla,"16569.000000000000000"
"21050",Chichiquila,Puebla,"25978.000000000000000"
"21051",Chietla,Puebla,"34415.000000000000000"
"21052",Chigmecatitlán,Puebla,"1137.000000000000000"
"21053",Chignahuapan,Puebla,"62028.000000000000000"
"21054",Chignautla,Puebla,"34196.000000000000000"
"21080",Atlequizayan,Puebla,"2562.000000000000000"
"21086",Jalpan,Puebla,"12077.000000000000000"
"21087",Jolalpan,Puebla,"13120.000000000000000"
"21088",Jonotla,Puebla,"4504.000000000000000"
"21089",Jopala,Puebla,"12818.000000000000000"
"21213",Zihuateutla,Puebla,"13320.000000000000000"
"26048",Puerto Peñasco,Sonora,"62177.000000000000000"
"21090",Juan C. Bonilla,Puebla,"21253.000000000000000"
"22002",Pinal de Amoles,Querétaro,"25623.000000000000000"
"22003",Arroyo Seco,Querétaro,"13307.000000000000000"
"22004",Cadereyta de Montes,Querétaro,"69549.000000000000000"
"22005",Colón,Querétaro,"62667.000000000000000"
"22006",Corregidora,Querétaro,"181684.000000000000000"
"22007",Ezequiel Montes,Querétaro,"40572.000000000000000"
"22008",Huimilpan,Querétaro,"38295.000000000000000"
"22009",Jalpan de Serra,Querétaro,"26902.000000000000000"
"22010",Landa de Matamoros,Querétaro,"17947.000000000000000"
"22011",El Marqués,Querétaro,"156275.000000000000000"
"22012",Pedro Escobedo,Querétaro,"68313.000000000000000"
"22013",Peñamiller,Querétaro,"20144.000000000000000"
"22014",Querétaro,Querétaro,"878931.000000000000000"
"21091",Juan Galindo,Puebla,"10685.000000000000000"
"21094",Libres,Puebla,"33784.000000000000000"
"23002",Felipe Carrillo Puerto,Quintana Roo,"81742.000000000000000"
"23003",Isla Mujeres,Quintana Roo,"19495.000000000000000"
"23004",Othón P. Blanco,Quintana Roo,"224080.000000000000000"
"23005",Benito Juárez,Quintana Roo,"743626.000000000000000"
"21095",La Magdalena Tlatlauquitepec,Puebla,"469.000000000000000"
"21096",Mazapiltepec de Juárez,Puebla,"2826.000000000000000"
"24027",San Ciro de Acosta,San Luis Potosí,"10257.000000000000000"
"24028",San Luis Potosí,San Luis Potosí,"824229.000000000000000"
"24029",San Martín Chalchicuautla,San Luis Potosí,"21176.000000000000000"
"24030",San Nicolás Tolentino,San Luis Potosí,"5176.000000000000000"
"24031",Santa Catarina,San Luis Potosí,"11791.000000000000000"
"24032",Santa María del Río,San Luis Potosí,"39859.000000000000000"
"24033",Santo Domingo,San Luis Potosí,"12210.000000000000000"
"24034",San Vicente Tancuayalab,San Luis Potosí,"14700.000000000000000"
"24035",Soledad de Graciano Sánchez,San Luis Potosí,"309342.000000000000000"
"21097",Mixtla,Puebla,"2333.000000000000000"
"21098",Molcaxac,Puebla,"6352.000000000000000"
"21099",Cañada Morelos,Puebla,"19174.000000000000000"
"21100",Naupan,Puebla,"9974.000000000000000"
"21101",Nauzontla,Puebla,"3294.000000000000000"
"21102",Nealtican,Puebla,"12442.000000000000000"
"21103",Nicolás Bravo,Puebla,"6259.000000000000000"
"21104",Nopalucan,Puebla,"30848.000000000000000"
"21105",Ocotepec,Puebla,"4735.000000000000000"
"21106",Ocoyucan,Puebla,"28220.000000000000000"
"21107",Olintla,Puebla,"11517.000000000000000"
"21108",Oriental,Puebla,"18239.000000000000000"
"21109",Pahuatlán,Puebla,"22002.000000000000000"
"21110",Palmar de Bravo,Puebla,"46233.000000000000000"
"21111",Pantepec,Puebla,"18102.000000000000000"
"21112",Petlalcingo,Puebla,"9623.000000000000000"
"21113",Piaxtla,Puebla,"4322.000000000000000"
